theta1,theta2,w1,w2,Tm1,Tm2,N,time
-5.916390619496411,-5.974962700441365,313.9363462210579,313.9365277561081,2.0196245661619834,1.3354366334369987,0.295752045854641,34.474474474474476
-5.929777997692801,-5.988339185245524,313.9363519158806,313.9365334462353,2.0198373497481974,1.3355428381504297,0.2964213058305381,34.53453453453454
-5.943165052775899,-6.001715347040924,313.9363576024014,313.9365391280073,2.020050128752504,1.335649040848475,0.2970905496518159,34.5945945945946
-5.956551785920761,-6.015091186999325,313.93636328022916,313.936544801037,2.0202629032214636,1.3357552415670604,0.29775977737719433,34.65465465465466
-5.969938198302443,-6.028466706292486,313.93636894897276,313.9365504649369,2.020475673201635,1.3358614403421123,0.2984289890653931,34.71471471471472
-5.983324291096001,-6.041841906092166,313.9363746082412,313.9365561193196,2.0206884387395783,1.3359676372095561,0.29909818477513217,34.77477477477478
-5.996710065476492,-6.0552167875701235,313.9363802576433,313.936561763798,2.0209011998818527,1.3360738322053183,0.2997673645651313,34.83483483483484
-6.010095522618973,-6.068591351898118,313.936385896788,313.9365673979846,2.021113956675018,1.3361800253653249,0.3004365284941104,34.8948948948949
-6.023480663698498,-6.081965600247909,313.9363915252843,313.9365730214921,2.021326709165634,1.3362862167255016,0.30110567662078924,34.95495495495496
-6.036865489890126,-6.095339533791256,313.93639714274104,313.9365786339332,2.0215394574002596,1.336392406321775,0.30177480900388776,35.01501501501502
-6.050250002368911,-6.108713153699916,313.93640274876714,313.9365842349206,2.021752201425455,1.3364985941900704,0.3024439257021257,35.07507507507508
-6.063634202309912,-6.122086461145649,313.93640834297156,313.93658982406686,2.0219649412877794,1.3366047803663146,0.30311302677422297,35.13513513513514
-6.077018090888183,-6.1354594573002155,313.9364139249632,313.9365954009847,2.0221776770337927,1.336710964886433,0.3037821122788994,35.1951951951952
-6.090401669278782,-6.148832143335373,313.93641949435096,313.93660096528686,2.0223904087100544,1.336817147786352,0.3044511822748748,35.25525525525526
-6.103784938656762,-6.162204520422882,313.93642505074376,313.9366065165859,2.022603136363124,1.3369233291019973,0.3051202368208691,35.31531531531532
-6.117167900197184,-6.175576589734499,313.9364305937506,313.93661205449456,2.022815860039561,1.3370295088692952,0.305789275975602,35.37537537537538
-6.130550555075102,-6.188948352441987,313.93643612298024,313.93661757862554,2.023028579785925,1.3371356871241717,0.3064582997977935,35.43543543543544
-6.143932904465571,-6.202319809717101,313.93644163804174,313.93662308859143,2.0232412956487758,1.3372418639025527,0.30712730834616336,35.4954954954955
-6.157314949543649,-6.2156909627316015,313.93644713854394,313.9366285840049,2.0234540076746725,1.3373480392403645,0.30779630167943145,35.55555555555556
-6.170696691484393,-6.22906181265725,313.9364526240958,313.93663406447865,2.0236667159101756,1.3374542131735327,0.30846527985631755,35.61561561561562
-6.184078131462857,-6.242432360665802,313.93645809430626,313.9366395296254,2.023879420401844,1.3375603857379836,0.3091342429355416,35.67567567567568
-6.197459270654099,-6.255802607929018,313.93646354878416,313.93664497905775,2.024092121196237,1.3376665569696433,0.3098031909758234,35.73573573573574
-6.210840110233176,-6.269172555618658,313.9364689871385,313.9366504123884,2.024304818339915,1.3377727269044377,0.31047212403588276,35.7957957957958
-6.224220651375142,-6.2825422049064805,313.9364744089781,313.93665582923,2.024517511879437,1.337878895578293,0.31114104217443955,35.85585585585586
-6.2376008952550555,-6.295911556964244,313.93647981391194,313.93666122919524,2.0247302018613627,1.3379850630271348,0.3118099454502136,35.91591591591592
-6.250980843047971,-6.3092806129637085,313.936485201549,313.9366666118967,2.0249428883322516,1.3380912292868896,0.3124788339219248,35.97597597597598
-6.264360495928946,-6.322649374076632,313.93649057149804,313.93667197694725,2.0251555713386638,1.338197394393483,0.313147707648293,36.03603603603604
-6.277739855073037,-6.336017841474774,313.93649592336817,313.9366773239594,2.025368250927158,1.3383035583828415,0.313816566688038,36.0960960960961
-6.2911189216553,-6.349386016329895,313.9365012567681,313.9366826525458,2.0255809271442944,1.3384097212908908,0.3144854110998796,36.15615615615616
-6.30449769685079,-6.362753899813751,313.93650657130695,313.93668796231924,2.0257936000366326,1.338515883153557,0.31515424094253774,36.21621621621622
